"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.99275545131284e-124,0.817069570643768,0.673,0.293,2.80281054227151e-120,"9","POMP4"
2.14941924347967e-124,1.52324108587252,0.281,0.08,3.02315816595416e-120,"9","RAB312"
3.28212778915561e-124,1.64362720567072,0.244,0.063,4.61631273544737e-120,"9","UBE2Z2"
3.4589712300449e-124,1.91737724523675,0.143,0.025,4.86504303505815e-120,"9","BTK1"
2.46739498447577e-123,0.673975463957105,0.964,0.622,3.47039104566517e-119,"9","CYBA5"
3.22667872819641e-123,0.790372582979943,0.746,0.365,4.53832363120825e-119,"9","ZFP362"
9.5131566066919e-123,1.43034381676403,0.284,0.081,1.33802547673122e-118,"9","GCA2"
1.25567876405086e-122,1.18501184086622,0.36,0.119,1.76611218163754e-118,"9","FLOT12"
1.48987471974239e-121,0.842234785146678,0.617,0.262,2.09550879331767e-117,"9","RHOG2"
3.25018119246833e-121,0.926281582959393,0.548,0.223,4.5713798472067e-117,"9","CLEC2B3"
4.14823447025527e-120,0.645229903051626,0.967,0.632,5.83449178241403e-116,"9","EMP32"
9.49546289171709e-120,1.58374665143423,0.232,0.059,1.33553685572001e-115,"9","SPTLC22"
6.19216924480742e-119,2.78002926822345,0.104,0.014,8.70928604282164e-115,"9","PLBD1"
9.31635012945303e-119,1.95832276040402,0.149,0.028,1.31034464570757e-114,"9","PDLIM5"
4.78574162822308e-118,1.31674884066674,0.272,0.077,6.73114560009576e-114,"9","ZFAND52"
7.98587432092369e-117,0.924729229034472,0.783,0.428,1.12321322323792e-112,"9","DYNLT13"
1.40257773222018e-116,1.04865954590395,0.388,0.136,1.97272558036769e-112,"9","CHMP4B4"
2.11145501287269e-116,1.07787104751124,0.378,0.13,2.96976147560544e-112,"9","BRI32"
3.22288642851819e-116,1.5637769473374,0.23,0.06,4.53298976171084e-112,"9","GMPR4"
3.80004492191121e-116,0.903114501145297,0.485,0.188,5.34476318266811e-112,"9","SNX23"
4.00596082005872e-116,0.96139670991963,0.448,0.168,5.63438389341259e-112,"9","GABARAP2"
1.28221674767296e-115,1.62954248319545,0.142,0.026,1.80343785560202e-111,"9","LPCAT1"
1.52477719466062e-115,1.58051266594585,0.236,0.063,2.14459912429016e-111,"9","MPP13"
6.54263501425463e-115,1.36656476207896,0.265,0.076,9.20221614754914e-111,"9","DDAH22"
1.63520342453021e-114,0.871271625605507,0.487,0.189,2.29991361660174e-110,"9","SFT2D13"
5.01611498546349e-114,2.31927184570428,0.106,0.015,7.05516572705439e-110,"9","SH2B2"
9.15340014142433e-114,1.60589040917996,0.185,0.042,1.28742572989133e-109,"9","RALB1"
2.51368184959143e-113,0.97194594025681,0.373,0.128,3.53549352145035e-109,"9","ILK3"
4.90917634220406e-113,1.74856979995268,0.173,0.038,6.90475652531001e-109,"9","SFT2D22"
7.12914735183544e-113,1.7840979035213,0.158,0.032,1.00271457503565e-108,"9","RASGEF1B1"
1.17494923370518e-112,0.888819240298237,0.469,0.182,1.65256609720633e-108,"9","GRN3"
1.18608579426123e-112,0.736570999067667,0.628,0.28,1.66822966962841e-108,"9","KLF63"
2.69558498134755e-112,2.58551556417124,0.101,0.014,3.79134027626532e-108,"9","LMO2"
7.40421762043673e-112,2.19132793007651,0.105,0.015,1.04140320831443e-107,"9","ACP2"
8.54875714270454e-112,0.944947447710693,0.405,0.146,1.20238269212139e-107,"9","COX173"
1.35028691557873e-111,0.944827648841543,0.311,0.097,1.89917854676148e-107,"9","SYNGR24"
5.5195589306739e-111,2.15962668781656,0.141,0.027,7.76325963599284e-107,"9","MYOF1"
1.03222710517254e-110,1.79334359396933,0.186,0.044,1.45182742342518e-106,"9","CA23"
2.88976513164642e-110,1.19673006429321,0.318,0.104,4.06445465766069e-106,"9","APOL32"
2.89183291281728e-110,0.969198641410416,0.381,0.134,4.0673629918775e-106,"9","IFNGR13"
2.26411640352857e-109,1.31571562709813,0.227,0.06,3.18447972156293e-105,"9","SMAP22"
6.1619508070872e-109,2.25904961305174,0.13,0.023,8.66678381016815e-105,"9","PSTPIP2"
1.0640711684124e-108,1.02336825834367,0.25,0.069,1.49661609837204e-104,"9","ABHD32"
1.29171270820815e-108,1.40282518349764,0.193,0.046,1.81679392409476e-104,"9","PQLC3"
1.57851121427107e-108,1.48823810854156,0.207,0.052,2.22017602287226e-104,"9","FPR12"
1.93867536400984e-108,0.908343451340916,0.627,0.293,2.72674689947983e-104,"9","NMI1"
7.52148699260247e-108,0.643645728406828,0.984,0.777,1.05789714550954e-103,"9","PFN13"
1.76457832811521e-107,0.911002537720931,0.356,0.122,2.48187941849404e-103,"9","IL10RA2"
3.1412930960975e-107,0.781963337755371,0.814,0.453,4.41822873966114e-103,"9","UBE2L64"
3.78367916015247e-107,1.97006830359587,0.157,0.033,5.32174473875445e-103,"9","ACOD11"
4.95069955942303e-107,2.11909619635773,0.106,0.016,6.96315893032849e-103,"9","LRRK2"
6.63922216611961e-107,1.72819874477067,0.232,0.065,9.33806597664724e-103,"9","DEFB12"
8.64258579124888e-106,1.46484506538537,0.168,0.037,1.21557969153916e-101,"9","MAP3K7CL1"
1.02678466889921e-105,0.782905039064134,0.592,0.26,1.44417263680673e-101,"9","FKBP1A3"
1.4942750879424e-105,1.57422147300054,0.166,0.037,2.10169791119098e-101,"9","SLC11A12"
3.4376502288569e-105,1.03228736041682,0.719,0.415,4.83505504688723e-101,"9","IRF74"
2.08692420586147e-104,0.584339298340416,0.976,0.793,2.93525889554416e-100,"9","HLA-E"
5.16108808202826e-104,0.932366639511376,0.574,0.263,7.25907038737275e-100,"9","SSB4"
7.78170285105743e-104,2.4126214966263,0.106,0.017,1.09449650600123e-99,"9","IL10RB-DT"
2.16916637127884e-103,0.914186125314416,0.384,0.14,3.05093250120369e-99,"9","CAPZA22"
3.15482257944882e-103,1.06123171935979,0.342,0.119,4.43725795799477e-99,"9","UBE2F4"
3.84123048985637e-103,0.892779733857023,0.41,0.155,5.40269068398298e-99,"9","GNB22"
1.67575283022022e-102,1.01856118238398,0.354,0.125,2.35694635570474e-98,"9","C1orf1622"
1.80728902592473e-102,1.3584901707623,0.231,0.065,2.54195201496313e-98,"9","CBWD14"
2.88539852187279e-102,1.33150240714281,0.188,0.046,4.05831302101408e-98,"9","RNPEP1"
5.03047638018899e-102,0.880840912727819,0.37,0.132,7.07536502873582e-98,"9","SHKBP12"
5.78920203840441e-102,1.02907993907197,0.32,0.107,8.1425126670158e-98,"9","CNDP23"
6.31957747587879e-102,2.07314927794771,0.11,0.018,8.88848571982352e-98,"9","SRD5A31"
3.11082600318285e-101,0.822004255737354,0.647,0.31,4.37537677347668e-97,"9","PRDX14"
3.19015377104452e-101,1.20441392830581,0.241,0.07,4.48695127897412e-97,"9","SNX201"
4.21087605318978e-101,0.760964262781285,0.542,0.234,5.92259716881143e-97,"9","RTN43"
1.34667088508604e-100,1.58095526299955,0.124,0.023,1.89409259987351e-96,"9","HHEX2"
7.91665870334699e-100,1.30526848783532,0.177,0.042,1.11347804662575e-95,"9","ERICH1"
1.05276847658745e-99,0.817706127503075,0.466,0.189,1.48071886232024e-95,"9","AP1S22"
3.68925990522608e-99,1.77646133514545,0.177,0.043,5.18894405670048e-95,"9","ATF32"
4.56698320188019e-99,0.802499952532424,0.5,0.21,6.42346187344448e-95,"9","SERPINB12"
4.9336658943271e-99,2.03369906842563,0.123,0.023,6.93920108037106e-95,"9","ADA21"
5.71306214033791e-99,2.20034067503504,0.102,0.016,8.03542190038527e-95,"9","SLC8A1"
9.25815465698116e-99,1.30930743197667,0.201,0.052,1.3021594525044e-94,"9","POLD41"
1.53278917852265e-98,1.28888774437116,0.266,0.083,2.15586797959211e-94,"9","GBP31"
3.36330865589974e-98,0.909838373231556,0.39,0.147,4.73049362452299e-94,"9","BTG24"
3.71024686216719e-98,0.678099893331218,0.598,0.266,5.21846221163816e-94,"9","GPSM32"
1.38743323560513e-97,1.95366327977678,0.101,0.016,1.95142484587862e-93,"9","CPQ"
2.09248891318102e-97,2.24124992437122,0.1,0.016,2.9430856563891e-93,"9","MBD2"
5.91434792261783e-97,0.703453348231633,0.611,0.278,8.31853035316198e-93,"9","LYSMD22"
2.50165052738783e-96,1.31645533353216,0.285,0.096,3.51857146677099e-92,"9","OLR12"
4.0108487365076e-96,1.56817694376939,0.159,0.037,5.64125874789795e-92,"9","PSEN1"
8.17397322794792e-96,1.9581518421047,0.136,0.028,1.14966933451088e-91,"9","HNMT2"
2.56952418114189e-95,2.06012710369791,0.105,0.018,3.61403576077607e-91,"9","FGD21"
3.86463083428297e-95,1.82226119323655,0.146,0.032,5.43560326841899e-91,"9","CHST71"
2.41937290304974e-94,2.02191925848442,0.106,0.018,3.40284798813946e-90,"9","APH1B"
8.42096880850838e-94,0.918750024551199,0.326,0.114,1.1844092629167e-89,"9","CNIH41"
7.49065788272842e-93,0.906701517845735,0.233,0.068,1.05356103120575e-88,"9","LAT24"
1.43514919293096e-92,1.26707353327174,0.228,0.068,2.0185373398574e-88,"9","STX75"
2.47829308542651e-92,1.09468056275816,0.227,0.067,3.48571922465239e-88,"9","CEBPD3"
2.47853496054216e-92,0.688163034731912,0.636,0.3,3.48605942200254e-88,"9","ACTR33"
7.81146293816871e-92,1.00894628902265,0.256,0.08,1.09868226225343e-87,"9","TAOK32"
2.89340074706545e-91,0.683466615501372,0.64,0.303,4.06956815074756e-87,"9","ZNF7064"
3.30928921556932e-91,1.13283589519516,0.27,0.088,4.65451528169824e-87,"9","ATP2B13"
5.09215576175675e-91,2.14041680365905,0.104,0.018,7.16211707891088e-87,"9","NAGA1"
6.02825437097069e-91,1.65735005682204,0.169,0.042,8.47873977277027e-87,"9","CLIC41"
6.93123541156426e-90,0.804268034455005,0.45,0.187,9.74878260636513e-86,"9","RNH13"
1.15653412588549e-89,0.90171318767837,0.326,0.118,1.62666524805794e-85,"9","AKIRIN22"
2.86965303852856e-89,0.734667844117816,0.468,0.197,4.03616699869042e-85,"9","RAB104"
9.58823937298869e-89,1.16641083415526,0.249,0.08,1.34858586781086e-84,"9","CDKN1A3"
2.10963738336633e-88,1.38925536021814,0.213,0.063,2.96720497970474e-84,"9","NADK3"
3.09843293330881e-88,0.789699919203982,0.496,0.215,4.35794592069884e-84,"9","ENY24"
8.38074853207482e-88,0.531588984350719,0.901,0.536,1.17875228103632e-83,"9","LAPTM54"
1.19619679382102e-87,1.12004708038031,0.297,0.105,1.68245079050926e-83,"9","FCGRT3"
1.47222369318462e-87,0.839054124801005,0.342,0.126,2.07068262446417e-83,"9","GSDMD2"
3.32830450390379e-87,1.09954583508949,0.228,0.069,4.68126028474069e-83,"9","TENT5A1"
7.51027039348018e-87,0.847262372812204,0.325,0.118,1.05631953084299e-82,"9","AKR1A14"
1.2418944444411e-86,0.769971097669251,0.4,0.159,1.74672453610641e-82,"9","DBNL3"
1.48334691430413e-86,0.797450379031477,0.24,0.074,2.08632743496875e-82,"9","BIN22"
2.18528651703142e-86,1.37985922818597,0.221,0.068,3.07360548620469e-82,"9","TPMT2"
2.67855655957903e-86,0.833313811536082,0.291,0.101,3.76738980104791e-82,"9","NCOA43"
3.62618238061198e-86,0.96592468907228,0.279,0.095,5.10022551833075e-82,"9","CTSH5"
5.60816804311204e-86,0.73107277350119,0.351,0.131,7.88788835263709e-82,"9","GSTK11"
5.73968041696324e-86,1.60501957726497,0.144,0.033,8.0728605064588e-82,"9","SH3BP22"
1.46386955463851e-85,1.81690206559188,0.144,0.034,2.05893252859906e-81,"9","PLEKHO22"
3.00581273796151e-85,1.10755556980806,0.355,0.144,4.22767561594286e-81,"9","CCL42"
6.75477846346754e-85,0.899868305803528,0.221,0.067,9.5005959088671e-81,"9","ABI32"
7.0707761046352e-85,0.618548215961857,0.439,0.182,9.94504659116941e-81,"9","UPP13"
1.72640827037042e-84,0.629758950246437,0.608,0.287,2.428193232276e-80,"9","TPM33"
1.87871059383791e-84,1.38476834653144,0.234,0.075,2.64240645023302e-80,"9","CCRL22"
1.97372341520546e-84,0.831662887559461,0.366,0.143,2.77604198348648e-80,"9","ERP443"
6.62255359772152e-84,0.681809801128703,0.461,0.199,9.31462163519531e-80,"9","MSN2"
9.14808081862309e-84,1.11711511925278,0.214,0.064,1.28667756713934e-79,"9","GPR137B1"
4.786829665004e-83,1.06977282180332,0.256,0.086,6.73267592382813e-79,"9","MXD12"
5.02878990022764e-83,0.93667038547914,0.253,0.083,7.07299299467017e-79,"9","TM9SF21"
6.92728307641228e-83,1.061673861035,0.249,0.083,9.74322364697387e-79,"9","TNFRSF1A2"
9.84260028221014e-83,0.798041563074957,0.38,0.153,1.38436172969286e-78,"9","EIF4E23"
1.95625920211751e-82,1.78216397031548,0.173,0.047,2.75147856777828e-78,"9","HESX12"
5.25012561022967e-82,1.18436585966452,0.252,0.085,7.38430167078803e-78,"9","PEA153"
1.3114862752935e-81,0.864333168164956,0.336,0.129,1.8446054462003e-77,"9","MGAT12"
1.3610968174811e-81,1.41615164415676,0.171,0.046,1.91438267378717e-77,"9","SCPEP12"
1.65493323667328e-81,1.39921485243003,0.197,0.058,2.32766359738097e-77,"9","MARCKS2"
1.73895734643612e-81,0.671683077561138,0.473,0.206,2.4458435077624e-77,"9","PCMT11"
1.86893409323421e-81,0.337732650671846,0.78,0.391,2.62865580213391e-77,"9","CD632"
2.19169462874339e-81,0.891741080598967,0.44,0.196,3.08261849532758e-77,"9","DDX581"
2.25138373259118e-81,1.17785078373625,0.141,0.033,3.1665712198895e-77,"9","MIS18BP11"
3.08254876227479e-81,0.929038867179889,0.268,0.092,4.33560483413949e-77,"9","STOM3"
6.39732822275357e-81,0.524737386877015,0.57,0.264,8.9978421453029e-77,"9","ARL6IP53"
6.81002289451518e-81,0.444896195214073,0.99,0.817,9.5782972011356e-77,"9","MYL62"
7.76161083356692e-81,0.615185286849028,0.571,0.266,1.09167056374119e-76,"9","CAP11"
8.8428568681013e-81,1.63104121476357,0.135,0.031,1.24374781849845e-76,"9","C9orf721"
9.11576511368548e-81,1.18638850080563,0.198,0.058,1.28213236323986e-76,"9","ZYX3"
1.45023996735539e-80,0.702350866368924,0.608,0.31,2.03976251408535e-76,"9","EPSTI14"
1.52157747215541e-80,0.716788198630288,0.435,0.187,2.14009871458659e-76,"9","SH3GLB13"
8.71493862353517e-80,0.659215118937243,0.555,0.26,1.22575611740022e-75,"9","MOB1A3"
1.65158206714387e-79,1.74520084156157,0.139,0.033,2.32295017743786e-75,"9","ICAM12"
1.57806312453895e-78,0.599289691642506,0.516,0.234,2.21954578466404e-74,"9","RAB5C3"
1.77252839119494e-78,1.21626492232067,0.221,0.071,2.49306118221569e-74,"9","CGAS3"
2.38419471793943e-78,0.573226365900638,0.773,0.422,3.35336987078181e-74,"9","PRR133"
2.73579359305298e-78,1.10559958517531,0.255,0.089,3.84789368862902e-74,"9","MS4A6A3"
7.55935488160127e-78,0.716211539978561,0.582,0.297,1.06322326409722e-73,"9","IFI352"
9.72460316869568e-78,0.774997920773888,0.342,0.134,1.36776543567705e-73,"9","TMEM1652"
1.94559434229664e-77,1.49208844803826,0.177,0.051,2.73647844244023e-73,"9","CCL4L22"
2.76595858087703e-77,1.14145907272281,0.156,0.04,3.89032074400355e-73,"9","CCPG1"
6.44919159715297e-77,1.55182915714329,0.109,0.022,9.07078798139565e-73,"9","IER5"
2.86399921048912e-76,1.30174058438552,0.15,0.039,4.02821488955295e-72,"9","SEC14L1"
3.41858910948876e-76,1.7369296218186,0.147,0.038,4.80824558249593e-72,"9","EMILIN22"
6.41962371593242e-76,1.35640104400158,0.142,0.035,9.02920075645895e-72,"9","SKAP21"
8.50025236820368e-76,1.57687304178588,0.116,0.025,1.19556049558785e-71,"9","ADAM17"
1.23901555592398e-75,0.643871201216938,0.375,0.152,1.74267537940707e-71,"9","SSR31"
1.42033188767634e-75,0.874444771815662,0.293,0.109,1.99769680001677e-71,"9","PCGF51"
3.29270711868873e-75,1.04744016623904,0.253,0.088,4.6311925624357e-71,"9","DESI13"
4.2150747980516e-75,2.01199958477731,0.116,0.026,5.92850270345958e-71,"9","CLIC21"
1.23940043289783e-74,1.32065891848997,0.204,0.064,1.74321670887079e-70,"9","BLZF11"
1.42816425585715e-74,0.544877186231728,0.581,0.276,2.00871302586308e-70,"9","LAPTM4A2"
1.56431314278862e-74,1.37225010304358,0.162,0.045,2.2002064353322e-70,"9","NUP2141"
4.22488049191057e-74,1.72367094163649,0.115,0.025,5.94229441187221e-70,"9","ALOX5"
7.32100632783218e-74,0.613586599232901,0.509,0.235,1.0296995400096e-69,"9","CYSTM13"
1.10991917153961e-73,0.709218272705689,0.316,0.122,1.56110131477045e-69,"9","MVP2"
3.30805122847205e-73,0.546335792461969,0.686,0.352,4.65277405284594e-69,"9","RHOA2"
3.73707449355908e-73,1.12446841644306,0.193,0.059,5.25619527519085e-69,"9","MYD882"
4.86182502296684e-73,1.35284834410866,0.128,0.03,6.83815689480286e-69,"9","VSIR"
5.0350158193802e-73,0.565159046318031,0.629,0.317,7.08174974995825e-69,"9","PPP1CA3"
6.27949978475678e-73,0.893492391401232,0.281,0.105,8.8321164472604e-69,"9","RNF1303"
7.06376396004219e-73,0.701022635684433,0.422,0.186,9.93518400979934e-69,"9","M6PR4"
1.20228612916932e-72,0.857421991165927,0.371,0.158,1.69101544067665e-68,"9","RTCB5"
5.82282268966664e-72,1.70888693995699,0.115,0.026,8.18980011301614e-68,"9","RXRA"
5.95393258284632e-72,1.6123397206787,0.117,0.027,8.37420617777335e-68,"9","TICAM1"
6.48481305657689e-72,0.415575468552834,0.39,0.159,9.1208895640754e-68,"9","ICAM25"
7.87724039538143e-72,0.472366756088141,0.708,0.375,1.1079338616104e-67,"9","DYNLL14"
1.05341479293841e-71,0.710482438582702,0.353,0.145,1.48162790626787e-67,"9","ATP6V0D13"
1.89092467901979e-71,0.513135324953532,0.553,0.265,2.65958556104134e-67,"9","RAP1B3"
2.87892953030797e-71,0.571212680353237,0.661,0.345,4.04921438437816e-67,"9","GSTP15"
3.37727725743974e-71,0.581288413766141,0.527,0.251,4.75014046258899e-67,"9","FAM49B3"
3.67816613715066e-71,0.986724084853773,0.213,0.07,5.17334067190241e-67,"9","SERTAD33"
7.88771939679365e-71,0.923427586714965,0.231,0.079,1.10940773315903e-66,"9","TNFRSF1B3"
9.29623204829154e-71,0.671103336348227,0.27,0.098,1.3075150375922e-66,"9","WSB13"
1.52225930831075e-70,1.18048761010765,0.16,0.045,2.14105771713906e-66,"9","TRAFD12"
2.7270205341533e-70,0.703319642161302,0.477,0.225,3.83555438128662e-66,"9","RBCK12"
3.46457305802952e-70,0.522405507795028,0.487,0.225,4.87292200611852e-66,"9","CDC423"
3.75746798779068e-70,0.676090450629022,0.539,0.268,5.28487872482759e-66,"9","SAMD9L4"
5.94307202238993e-70,1.20689085737386,0.193,0.061,8.35893079949143e-66,"9","GNAI23"
6.15453509238919e-70,1.312129332299,0.16,0.046,8.6563536074454e-66,"9","ST8SIA41"
2.17667923190589e-69,0.645012590784729,0.329,0.132,3.06149933967563e-65,"9","TMEM179B1"
2.21492914784568e-69,0.776586052222311,0.251,0.09,3.11529784644495e-65,"9","GNAI32"
5.40491707275168e-69,1.45597125497346,0.116,0.027,7.60201586282524e-65,"9","NFKBIZ"
6.34557617839354e-69,0.328891058512426,0.789,0.441,8.92505289491051e-65,"9","NFKBIA3"
7.54735528883802e-69,1.23535602232046,0.199,0.065,1.06153552137507e-64,"9","P2RX42"
3.05266490514198e-68,1.05304572022827,0.188,0.059,4.29357318908219e-64,"9","PLEKHO13"
6.53445663298119e-68,0.846305371525636,0.232,0.081,9.19071325428804e-64,"9","EFHD24"
8.22555928024894e-68,0.828769333370396,0.232,0.081,1.15692491276701e-63,"9","RTN31"
3.85654617118242e-67,0.474999882443763,0.702,0.374,5.42423218976808e-63,"9","CD483"
4.24787385869629e-67,1.19951639756882,0.135,0.035,5.97463458225633e-63,"9","ATP2B1-AS12"
6.38489089646017e-67,0.481627772702951,0.36,0.148,8.98034904587123e-63,"9","RNF1491"
3.03970537704709e-66,0.605738821919418,0.422,0.19,4.27534561281673e-62,"9","REEP52"
3.47238174505744e-66,1.57487879547681,0.127,0.032,4.88390492442329e-62,"9","OSCAR2"
6.35238195238861e-66,0.790823997690724,0.255,0.093,8.93462521603458e-62,"9","ICAM3"
9.03341508081503e-66,0.53775908846895,0.604,0.31,1.27054983111663e-61,"9","TAP13"
9.40634756066933e-66,0.893946590676935,0.249,0.092,1.32300278440814e-61,"9","CBR11"
1.80951924914371e-65,1.66343844786204,0.157,0.046,2.54508882392063e-61,"9","CCL3L12"
1.85214468855979e-65,0.608509513384764,0.454,0.216,2.60504150445934e-61,"9","LIMS13"
2.88872539109327e-65,0.916793179670039,0.282,0.112,4.06299226257269e-61,"9","UBE2D13"
5.56930609417982e-65,1.65138074234347,0.116,0.028,7.83322902146392e-61,"9","LILRA21"
1.95560402379124e-64,1.12014623108012,0.128,0.033,2.75055705946238e-60,"9","MR1"
3.93461881530531e-64,0.463015460694062,0.824,0.509,5.53404136372692e-60,"9","HSP90AA14"
4.63552994360531e-64,0.481677622969017,0.504,0.238,6.51987286568086e-60,"9","HIGD2A"
7.24670901539375e-64,1.62478472291651,0.1,0.022,1.01924962301513e-59,"9","ATG7"
7.79476934700216e-64,0.865250566389256,0.358,0.16,1.09633430865585e-59,"9","IFIH12"
1.06292500594036e-63,0.500191162980527,0.668,0.365,1.49500402085511e-59,"9","PGK12"
1.15295894532335e-63,0.795857310533723,0.227,0.081,1.6216367565973e-59,"9","MMP24OS2"
1.4300110989728e-63,1.59819007519177,0.119,0.03,2.01131061070525e-59,"9","EPB41L31"
4.42761655753562e-63,1.21241952410202,0.135,0.037,6.22744268817384e-59,"9","DERA1"
5.87404043011368e-63,1.59095411929174,0.112,0.027,8.26183786495489e-59,"9","TOR1B"
8.55565675027199e-63,1.32711430553587,0.14,0.039,1.20335312192576e-58,"9","BACH12"
1.12079059730823e-62,0.80790148916043,0.302,0.126,1.57639197511403e-58,"9","LILRB43"
2.15432169732904e-62,0.495075019532473,0.912,0.644,3.03005346729329e-58,"9","YBX14"
2.43096276528887e-62,0.769992949883993,0.712,0.5,3.41914912937879e-58,"9","LY6E2"
2.8935745357588e-62,0.59071510141181,0.319,0.132,4.06981258454476e-58,"9","CD583"
4.42117199103516e-62,0.928116954812332,0.207,0.072,6.21837840539095e-58,"9","APOL62"
3.22363413072705e-61,1.44089843114029,0.128,0.035,4.5340414048676e-57,"9","NCF42"
4.33088485351114e-61,1.04999484751712,0.155,0.047,6.09138954646342e-57,"9","FAM120AOS"
4.76756423036977e-61,0.63960256726289,0.275,0.108,6.70557909001508e-57,"9","VTI1B2"
5.11651143528205e-61,0.802685411536761,0.238,0.089,7.19637333372421e-57,"9","TKT3"
1.33263296455651e-60,0.81921166038953,0.257,0.101,1.87434826464873e-56,"9","FERMT34"
3.63875993135653e-60,1.07597834904908,0.158,0.049,5.11791584345296e-56,"9","MSRB13"
5.05276374737917e-60,0.98159626885135,0.137,0.038,7.10671221068881e-56,"9","CNTRL"
6.5335759188993e-60,0.555473712463929,0.414,0.192,9.18947452993186e-56,"9","NAPA2"
9.36689015441059e-60,0.58937224096976,0.339,0.148,1.31745310021785e-55,"9","SAT22"
1.1396264481763e-59,0.728195819915547,0.22,0.08,1.60288459935997e-55,"9","GPR1081"
1.78387149667414e-59,1.3160361476523,0.115,0.029,2.50901526007217e-55,"9","CASP10"
4.10989352014297e-59,0.493605282197228,0.437,0.205,5.78056523608109e-55,"9","HCLS11"
4.30118283658878e-59,0.385332312566355,0.427,0.197,6.04961365966212e-55,"9","OSTF12"
4.42384449064592e-59,1.37356301930996,0.12,0.032,6.22213727609348e-55,"9","DENND5A1"
8.95074547185655e-59,0.843755635524275,0.277,0.114,1.25892235061662e-54,"9","ATF53"
2.46423958915181e-58,0.759777221033924,0.207,0.074,3.46595298214202e-54,"9","SNAP293"
7.41771294763863e-58,1.24372737687424,0.14,0.041,1.04330132608537e-53,"9","PARVG1"
1.43341257928274e-57,1.24433934569595,0.131,0.037,2.01609479276118e-53,"9","LCP21"
2.69112607066372e-57,0.581509419377781,0.467,0.232,3.78506881838852e-53,"9","CFLAR3"
4.09327533029463e-57,0.692906929064198,0.781,0.508,5.7571917520594e-53,"9","ACTG13"
4.31318574686307e-57,0.776019280201829,0.569,0.354,6.0664957529629e-53,"9","IFIT21"
6.37707920484074e-57,1.12519450971734,0.141,0.042,8.9693619016085e-53,"9","CCDC504"
6.98132653395435e-57,0.430781552724933,0.735,0.421,9.81923577000679e-53,"9","CD532"
1.17831016432177e-56,0.718944308932116,0.562,0.34,1.65729324611858e-52,"9","OASL3"
1.47563644731623e-56,0.413241534310134,0.454,0.217,2.07548266315028e-52,"9","RNASET24"
1.49142081236342e-56,0.617427916486813,0.343,0.154,2.09768337258915e-52,"9","SPPL2A4"
1.60880870994598e-56,0.906839710063453,0.227,0.087,2.26278945053902e-52,"9","TMEM603"
1.63991974097005e-56,0.929193475768201,0.145,0.044,2.30654711567437e-52,"9","CSK"
1.89574654884688e-56,0.865979403332328,0.181,0.062,2.66636752095314e-52,"9","TGFB12"
3.25410088762396e-56,0.64561199489425,0.312,0.135,4.5768928984431e-52,"9","TANK2"
3.74636008384014e-56,0.616621168133553,0.268,0.108,5.26925545792115e-52,"9","TRIM381"
4.90433670888982e-56,0.430473196822366,0.781,0.454,6.89794958105354e-52,"9","PSMB83"
5.34517329668683e-56,1.00800939488784,0.199,0.072,7.51798624179003e-52,"9","PLIN33"
6.4699423683297e-56,0.406932884929514,0.898,0.597,9.09997394105572e-52,"9","PSME24"
1.15518913594876e-55,1.26115370931917,0.545,0.427,1.62477351971193e-51,"9","IFIT11"
1.37143583504794e-55,0.510637374008586,0.238,0.09,1.92892450199492e-51,"9","APBB1IP3"
1.48393206166466e-55,0.908699320181428,0.171,0.057,2.08715044473135e-51,"9","FOS2"
2.44719658870021e-55,0.548281310081041,0.327,0.143,3.44198200200684e-51,"9","UQCRC12"
3.15201504029473e-55,1.03377591941418,0.214,0.081,4.43330915417454e-51,"9","CTSZ3"
5.32472425567648e-55,1.3113682486059,0.126,0.036,7.48922466560897e-51,"9","MSRB21"
5.90698610316605e-55,0.614771739966286,0.292,0.124,8.30817595410305e-51,"9","RALY1"
1.15584970738046e-54,0.748222113595554,0.248,0.099,1.62570261343061e-50,"9","LPAR62"
1.19063867127002e-54,0.410176480703484,0.491,0.245,1.67463329114129e-50,"9","SUPT4H12"
1.58130071124589e-54,1.14593253798852,0.142,0.044,2.22409945036735e-50,"9","NBN2"
3.54090781509409e-54,0.69369670106407,0.443,0.229,4.98028684192984e-50,"9","NT5C3A4"
3.91198382166995e-54,0.656247275773516,0.332,0.15,5.50220524517878e-50,"9","CTSD2"
4.07050705929547e-54,0.663394569053296,0.227,0.088,5.72516817889908e-50,"9","TMOD33"
4.17808651873906e-54,0.41073956902733,0.545,0.281,5.87647868860648e-50,"9","BAZ1A2"
5.071164092232e-54,1.1364951492977,0.154,0.05,7.13259229572431e-50,"9","GNA153"
5.86511550526052e-54,0.835404530932622,0.229,0.09,8.24928495814893e-50,"9","LEPROT3"
6.06494945819514e-54,0.953032158840126,0.167,0.056,8.53035141295147e-50,"9","NFKBIE4"
9.14438959261035e-54,0.461210675296857,0.347,0.156,1.28615839620065e-49,"9","LCP12"
1.61627336874253e-53,0.605343113057797,0.234,0.091,2.27328849313637e-49,"9","LRP101"
1.75201139474518e-53,0.717257702413872,0.135,0.04,2.46420402670909e-49,"9","ADAM101"
2.42383366293655e-53,0.428450994157649,0.441,0.213,3.40912204692026e-49,"9","ATP6AP21"
2.77321807907348e-53,0.959594659675057,0.152,0.049,3.90053122821685e-49,"9","CBWD51"
